,hotel_name,published_date,rating,review,review_language,title,trip_date,tokens,Stemming,Lemmatisation
18,Center Parcs Le Bois aux Daims,29 janvier 2019,4,Toujours aussi bien j'y vais toujours avec plaisir ! Cher mais tellement agréable ! Quelques petits soucis de sauna et de hammam mais je ne prendrais plus ce cottage comme \u00e7a je paierais un péri moins cher !,fr,Une bulle de décompression en plein hiver !, janvier 2019,"['bien', 'vais', 'plaisir', 'cher', 'tellement', 'agreable', 'quelques', 'petits', 'soucis', 'sauna', 'hammam', 'prendrais', ' u00e7a', 'paierais', 'peri', 'cher']","['bien', 'vais', 'plaisir', 'cher', 'tellement', 'agreable', 'quelques', 'petits', 'soucis', 'sauna', 'hammam', 'prendrais', ' u00e7a', 'paierais', 'peri', 'cher']","['bien', 'vais', 'plais', 'cher', 'tel', 'agreabl', 'quelqu', 'petit', 'souc', 'saun', 'hammam', 'prendr', ' u00e7', 'pai', 'per', 'cher']"
19,Center Parcs Le Bois aux Daims,29 janvier 2019,5,Premier séjour à Center Parcs en famille avec notre fille de 2 ans. Endroit calme. Activités multiples pour s'amuser et découvrir la nature. Les daims devant notre cottage c'était juste super! A refaire au plus vite...,fr,Super moment en famille!!, janvier 2019,"['premier', 'famille', 'fille', 'endroit', 'calme', 'activites', 'multiples', 's amuser', 'decouvrir', 'nature', 'c etait', 'juste', 'super', 'refaire', 'vite']","['premier', 'famille', 'fille', 'endroit', 'calme', 'activites', 'multiple', 's amuser', 'decouvrir', 'nature', 'c etait', 'juste', 'super', 'refaire', 'vite']","['premi', 'famill', 'fill', 'endroit', 'calm', 'activit', 'multipl', 's amus', 'decouvr', 'natur', 'c et', 'just', 'sup', 'refair', 'vit']"
20,Center Parcs Le Bois aux Daims,28 janvier 2019,4,Cottage très bien agencé pour une famille nombreuse. Espaces nuits très agréables. Il y a deux salles de bains et deux toilettes. La partie cuisine/pièce à vivre est spacieuse et donne sur les grandes baies vitrées. Les couleurs sont douces et relaxantes. Le calme environnant est apprécié. Il ne manque rien. Tout est con\u00e7u pour un confort optimal .Sauf....... (eh oui il y a un sauf) concernant le ménage qui n'avait pas été fait correctement à notre arrivée. Toilettes venant d'être utilisées(!) buses de baignoire sales et découverte de la vaisselle très sale avec des restes d'alimentation sur les couverts.Vite oublié car l'espace eau est magnifique et toute la famille s'est relaxée.,fr,Relaxant, janvier 2019,"['bien', 'agence', 'famille', 'nombreuse', 'espaces', 'nuits', 'agreables', 'deux', 'salles', 'bains', 'deux', 'toilettes', 'partie', 'cuisine piece', 'vivre', 'spacieuse', 'donne', 'grandes', 'baies', 'vitrees', 'couleurs', 'douces', 'relaxantes', 'calme', 'environnant', 'apprecie', 'manque', 'con u00e7u', 'confort', 'optimal', ' sauf', 'oui', 'sauf', 'concernant', 'n avait', 'correctement', 'arrivee', 'toilettes', 'venant', 'd etre', 'utilisees', 'buses', 'baignoire', 'sales', 'decouverte', 'vaisselle', 'sale', 'restes', 'd alimentation', 'couverts vite', 'oublie', 'l espace', 'eau', 'magnifique', 'famille', 's est', 'relaxee']","['bien', 'agence', 'famille', 'nombreuse', 'espaces', 'nuits', 'agreables', 'deux', 'salles', 'bains', 'deux', 'toilette', 'partie', 'cuisine piece', 'vivre', 'spacieuse', 'donne', 'grandes', 'bay', 'vitrees', 'couleurs', 'douces', 'relaxantes', 'calme', 'environnant', 'apprecie', 'manque', 'con u00e7u', 'confort', 'optimal', ' sauf', 'oui', 'sauf', 'concernant', 'n avait', 'correctement', 'arrivee', 'toilette', 'venant', 'd etre', 'utilise', 'bus', 'baignoire', 'sale', 'decouverte', 'vaisselle', 'sale', 'rest', 'd alimentation', 'couverts vite', 'oublie', 'l espace', 'eau', 'magnifique', 'famille', 's est', 'relaxee']","['bien', 'agenc', 'famill', 'nombreux', 'espac', 'nuit', 'agreabl', 'deux', 'sall', 'bain', 'deux', 'toilet', 'part', 'cuisine piec', 'vivr', 'spacieux', 'don', 'grand', 'bai', 'vitre', 'couleur', 'douc', 'relax', 'calm', 'environ', 'apprec', 'manqu', 'con u00e7u', 'confort', 'optimal', ' sauf', 'oui', 'sauf', 'concern', 'n av', 'correct', 'arrive', 'toilet', 'ven', 'd etr', 'utilise', 'bus', 'baignoir', 'sal', 'decouvert', 'vaissel', 'sal', 'rest', 'd aliment', 'couverts vit', 'oubl', 'l espac', 'eau', 'magnif', 'famill', 's est', 'relaxe']"
21,Center Parcs Le Bois aux Daims,28 janvier 2019,4,"Bel endroit, très calme au niveau des cottages, le paradis des enfants, une vraie petite bulle de déconnexion. Rapport qualité prix un peu élevé sur restau et activités mais c'est le jeu. Beaucoup de monde le samedi à la piscine mais c'est le jeu également. Hormis \u00e7a nous avons passé un excellent WE qui nous a donné très envie de revenir.",fr,"Très satisfaits de notre WE, belle découverte", janvier 2019,"['bel', 'endroit', 'calme', 'paradis', 'enfants', 'vraie', 'petite', 'bulle', 'deconnexion', 'qualite', 'prix', 'eleve', 'restau', 'activites', 'jeu', 'beaucoup', 'monde', 'samedi', 'piscine', 'jeu', 'egalement', 'hormis', ' u00e7a', 'passe', 'excellent', 'donne', 'envie', 'revenir']","['bel', 'endroit', 'calme', 'paradis', 'enfants', 'vraie', 'petite', 'bulle', 'deconnexion', 'qualite', 'prix', 'eleve', 'restau', 'activites', 'jeu', 'beaucoup', 'monde', 'samedi', 'piscine', 'jeu', 'egalement', 'hormis', ' u00e7a', 'passe', 'excellent', 'donne', 'envie', 'revenir']","['bel', 'endroit', 'calm', 'parad', 'enfant', 'vrai', 'petit', 'bull', 'deconnexion', 'qualit', 'prix', 'elev', 'restau', 'activit', 'jeu', 'beaucoup', 'mond', 'samed', 'piscin', 'jeu', 'egal', 'horm', ' u00e7', 'pass', 'excellent', 'don', 'envi', 'reven']"
22,Center Parcs Le Bois aux Daims,28 janvier 2019,3,Bon séjour passé en famille le côté nature était bien présent de même que les chemins piéton sont très bien entretenus. Petit bémol sur la propreté du cottage car le lave vaisselle ne lavait pas bien et que à notre arrivé le lave vaisselle était plein et la vaisselle à relaver! Lieux très bien pour des séjour en famille adapté à des enfants.,fr,Séjour agréable en famille, janvier 2019,"['bon', 'passe', 'famille', 'cote', 'nature', 'bien', 'present', 'chemins', 'pieton', 'bien', 'entretenus', 'petit', 'bemol', 'proprete', 'lave', 'vaisselle', 'lavait', 'bien', 'arrive', 'lave', 'vaisselle', 'plein', 'vaisselle', 'relaver', 'lieux', 'bien', 'famille', 'adapte', 'enfants']","['bon', 'passe', 'famille', 'cote', 'nature', 'bien', 'present', 'chemins', 'pieton', 'bien', 'entretenus', 'petit', 'bemol', 'proprete', 'lave', 'vaisselle', 'lavait', 'bien', 'arrive', 'lave', 'vaisselle', 'plein', 'vaisselle', 'relaver', 'lieux', 'bien', 'famille', 'adapte', 'enfants']","['bon', 'pass', 'famill', 'cot', 'natur', 'bien', 'present', 'chemin', 'pieton', 'bien', 'entretenus', 'pet', 'bemol', 'propret', 'lav', 'vaissel', 'lav', 'bien', 'arriv', 'lav', 'vaissel', 'plein', 'vaissel', 'relav', 'lieux', 'bien', 'famill', 'adapt', 'enfant']"
23,Center Parcs Le Bois aux Daims,28 janvier 2019,5,"Nous avons passé une super semaine en famille. Nous avions un cottage VIP de 12 personnes et franchement très bien, 6 SDB avec certaines baignoire à remous sauna et hammam. Piscine très bien. Nous avons fait une activité (tir à l'arc) très bien le seul petit hic c'est que le moniteur quand nous allions prendre nos flèches était sur son portable mais sinon super. Nous avons découvert center parcs et nous reviendrons \u00e7a c'est sûr. ",fr,Excellent, janvier 2019,"['passe', 'super', 'famille', 'vip', 'personnes', 'franchement', 'bien', 'sdb', 'certaines', 'baignoire', 'remous', 'sauna', 'hammam', 'piscine', 'bien', 'activite', 'tir', 'l arc', 'bien', 'seul', 'petit', 'hic', 'moniteur', 'allions', 'prendre', 'fleches', 'portable', 'super', 'decouvert', 'reviendrons', ' u00e7a', 'sûr']","['passe', 'super', 'famille', 'vip', 'personnes', 'franchement', 'bien', 'sdb', 'certaines', 'baignoire', 'remous', 'sauna', 'hammam', 'piscine', 'bien', 'activite', 'tir', 'l arc', 'bien', 'seul', 'petit', 'hic', 'moniteur', 'allions', 'prendre', 'fleches', 'portable', 'super', 'decouvert', 'reviendrons', ' u00e7a', 'sûr']","['pass', 'sup', 'famill', 'vip', 'person', 'franch', 'bien', 'sdb', 'certain', 'baignoir', 'remous', 'saun', 'hammam', 'piscin', 'bien', 'activit', 'tir', 'l arc', 'bien', 'seul', 'pet', 'hic', 'moniteur', 'allion', 'prendr', 'flech', 'portabl', 'sup', 'decouvert', 'reviendron', ' u00e7', 'sûr']"
24,Center Parcs Le Bois aux Daims,29 janvier 2019,4,"Très dépaysant , surtout en hiver.Très adapté aux enfants; Moins aux personnes âgées qui les accompagnent.Les nouvelles technologie sont prisent en compte (bracelet connecté) mais il y a encore quelques soucis et il manque un peu de personnel dans ce cas là (les casiers)",fr,Un bon moment de détente en famille, janvier 2019,"['depaysant', 'hiver tres', 'adapte', 'enfants', 'personnes', 'âgees', 'accompagnent les', 'nouvelles', 'technologie', 'prisent', 'compte', 'bracelet', 'connecte', 'encore', 'quelques', 'soucis', 'manque', 'personnel', 'cas', 'casiers']","['depaysant', 'hiver tres', 'adapte', 'enfants', 'personnes', 'âgees', 'accompagnent les', 'nouvelles', 'technologie', 'prisent', 'compte', 'bracelet', 'connecte', 'encore', 'quelques', 'soucis', 'manque', 'personnel', 'ca', 'casiers']","['depays', 'hiver tr', 'adapt', 'enfant', 'person', 'âge', 'accompagnent l', 'nouvel', 'technolog', 'prisent', 'compt', 'bracelet', 'connect', 'encor', 'quelqu', 'souc', 'manqu', 'personnel', 'cas', 'casi']"
25,Center Parcs Le Bois aux Daims,26 janvier 2019,5,"émerveillement pour les enfants: l'endroit ideal pour des boutchous  qui aiment l'eau et la nature. un sejour en plein hiver dans une eau a 30\u00b0, les enfants adorent !! se reveiller avec Bambi à la fenetre, faire du velo sans peur des voitures...  que des bons moments en famille ! ",fr,que du bonheur, janvier 2019,"['emerveillement', 'enfants', 'l endroit', 'ideal', 'boutchous', 'aiment', 'l eau', 'nature', 'plein', 'hiver', 'eau', '30 u00b0', 'enfants', 'adorent', 'reveiller', 'bambi', 'fenetre', 'velo', 'peur', 'voitures', 'bons', 'moments', 'famille']","['emerveillement', 'enfants', 'l endroit', 'ideal', 'boutchous', 'aiment', 'l eau', 'nature', 'plein', 'hiver', 'eau', '30 u00b0', 'enfants', 'adorent', 'reveiller', 'bambi', 'fenetre', 'velo', 'peur', 'voitures', 'bons', 'moment', 'famille']","['emerveil', 'enfant', 'l endroit', 'ideal', 'boutchous', 'aiment', 'l eau', 'natur', 'plein', 'hiv', 'eau', '30 u00b0', 'enfant', 'adorent', 'reveil', 'bamb', 'fenetr', 'velo', 'peur', 'voitur', 'bon', 'moment', 'famill']"
26,Center Parcs Le Bois aux Daims,27 janvier 2019,5,"Un séjour magique en famille. Nous y sommes allés en semaine, hors période scolaire, à la fin janvier. C'est juste super de pouvoir profiter des installations avec peu de monde... surtout l'aquamundo. Il y a peu d'attente, de la places dans les activités. top!Cottage VIP juste parfait. ",fr,Un séjour à faire en janvier, janvier 2019,"['magique', 'famille', 'alles', 'hors', 'periode', 'scolaire', 'fin', 'janvier', 'juste', 'super', 'pouvoir', 'profiter', 'installations', 'monde', 'l aquamundo', 'd attente', 'places', 'activites', 'top', 'vip', 'juste', 'parfait']","['magique', 'famille', 'alles', 'hors', 'periode', 'scolaire', 'fin', 'janvier', 'juste', 'super', 'pouvoir', 'profiter', 'installation', 'monde', 'l aquamundo', 'd attente', 'place', 'activites', 'top', 'vip', 'juste', 'parfait']","['magiqu', 'famill', 'alle', 'hor', 'period', 'scolair', 'fin', 'janvi', 'just', 'sup', 'pouvoir', 'profit', 'install', 'mond', 'l aquamundo', 'd attent', 'plac', 'activit', 'top', 'vip', 'just', 'parf']"
27,Center Parcs Le Bois aux Daims,27 janvier 2019,4,"c'est bon de pouvoir se baigner dans une eau&quot; chaude &quot; en hiver ( elle parait plus chaude en normandie) il manque le soleil mais \u00e7a évite un vol pour les caraibes ; bonne impression générale, bonne organisation je pense que nous reviendrons",fr,détente, janvier 2019,"['bon', 'pouvoir', 'baigner', 'eau', 'chaude', 'hiver', 'parait', 'chaude', 'normandie', 'manque', 'soleil', ' u00e7a', 'evite', 'vol', 'caraibes', 'bonne', 'impression', 'generale', 'bonne', 'organisation', 'pense', 'reviendrons']","['bon', 'pouvoir', 'baigner', 'eau', 'chaude', 'hiver', 'parait', 'chaude', 'normandie', 'manque', 'soleil', ' u00e7a', 'evite', 'vol', 'caraibes', 'bonne', 'impression', 'generale', 'bonne', 'organisation', 'pense', 'reviendrons']","['bon', 'pouvoir', 'baign', 'eau', 'chaud', 'hiv', 'par', 'chaud', 'normand', 'manqu', 'soleil', ' u00e7', 'evit', 'vol', 'caraib', 'bon', 'impress', 'general', 'bon', 'organis', 'pens', 'reviendron']"
28,Center Parcs Le Bois aux Daims,27 janvier 2019,3,Un geste commercial serait apprécié compte tenu des désagréments rencontrés. J'ai oublié aussi de signaler que les rideaux de la pièce à vivre étaient décrochés et les buses du bain à remous étaient encrassées.,fr,Déception, janvier 2019,"['geste', 'commercial', 'apprecie', 'compte', 'tenu', 'desagrements', 'rencontres', 'oublie', 'signaler', 'rideaux', 'piece', 'vivre', 'decroches', 'buses', 'bain', 'remous', 'encrassees']","['geste', 'commercial', 'apprecie', 'compte', 'tenu', 'desagrements', 'rencontres', 'oublie', 'signaler', 'rideaux', 'piece', 'vivre', 'decroches', 'bus', 'bain', 'remous', 'encrassees']","['gest', 'commercial', 'apprec', 'compt', 'tenu', 'desagr', 'rencontr', 'oubl', 'signal', 'rideau', 'piec', 'vivr', 'decroch', 'bus', 'bain', 'remous', 'encrasse']"
29,Center Parcs Le Bois aux Daims,27 janvier 2019,5,"Je recommande center parc à toutes les personnes qui veulent s'offrir des vacances apportant déconnexion, plaisir, mêlant attractions et activités pour toute la famille, pour tout les goûts. La restauration est d'un très bon rapport qualité prix. Et le spa offre une détente absolue",fr,"Superbe séjour, je recommande une évasion au SPA. Agréablement surprise après le visionnage de vidéo faites par d'autres", janvier 2019,"['recommande', 'personnes', 'veulent', 's offrir', 'vacances', 'apportant', 'deconnexion', 'plaisir', 'melant', 'attractions', 'activites', 'famille', 'goûts', 'restauration', 'd un', 'bon', 'qualite', 'prix', 'spa', 'offre', 'detente', 'absolue']","['recommande', 'personnes', 'veulent', 's offrir', 'vacances', 'apportant', 'deconnexion', 'plaisir', 'melant', 'attraction', 'activites', 'famille', 'goûts', 'restauration', 'd un', 'bon', 'qualite', 'prix', 'spa', 'offre', 'detente', 'absolue']","['recommand', 'person', 'veulent', 's offr', 'vacanc', 'apport', 'deconnexion', 'plais', 'mel', 'attract', 'activit', 'famill', 'goût', 'restaur', 'd un', 'bon', 'qualit', 'prix', 'spa', 'offre', 'detent', 'absolu']"
30,Center Parcs Le Bois aux Daims,24 janvier 2019,5,Un super moment de détente en familleCottage parfait avec de la placeTrès bonne literieActivités Aquamundo complète. Dommage un toboggan en réparationSéjour complété par un achat de 2h au spa et massage : l'équipe est très professionnelle et soucieuse du bien être,fr,Détente et nature, janvier 2019,"['super', 'moment', 'detente', 'famillecottage', 'parfait', 'placetres', 'bonne', 'literieactivites', 'aquamundo', 'complete', 'dommage', 'toboggan', 'reparationsejour', 'complete', 'achat', 'spa', 'massage', 'l equipe', 'professionnelle', 'soucieuse', 'bien']","['super', 'moment', 'detente', 'famillecottage', 'parfait', 'placetres', 'bonne', 'literieactivites', 'aquamundo', 'complete', 'dommage', 'toboggan', 'reparationsejour', 'complete', 'achat', 'spa', 'massage', 'l equipe', 'professionnelle', 'soucieuse', 'bien']","['sup', 'moment', 'detent', 'famillecottag', 'parf', 'placetr', 'bon', 'literieactivit', 'aquamundo', 'complet', 'dommag', 'toboggan', 'reparationsejour', 'complet', 'achat', 'spa', 'massag', 'l equip', 'professionnel', 'soucieux', 'bien']"
31,Center Parcs Le Bois aux Daims,25 janvier 2019,5,"Petit week end en famille, dans un cottage très grand et bien agencé...Il ne manque rien, de notre coté le ménage avait bien était réalisé...Vous n'avez plus qu'à vous installer... Le matin grosse surprise trois petits Daims devant la terrasse.Coté Aquamundo, très sympa coté chaude, possibilité de faire plusieurs attractions...De nombreux restaurants, un carrefour Express pour faire des achats...A faire",fr,Detente et nature, janvier 2019,"['petit', 'week', 'end', 'famille', 'grand', 'bien', 'agence', 'manque', 'cote', 'bien', 'realise', 'n avez', 'installer', 'matin', 'grosse', 'surprise', 'trois', 'petits', 'terrasse cote', 'aquamundo', 'sympa', 'cote', 'chaude', 'possibilite', 'plusieurs', 'attractions', 'nombreux', 'restaurants', 'carrefour', 'express', 'achats']","['petit', 'week', 'end', 'famille', 'grand', 'bien', 'agence', 'manque', 'cote', 'bien', 'realise', 'n avez', 'installer', 'matin', 'grosse', 'surprise', 'trois', 'petits', 'terrasse cote', 'aquamundo', 'sympa', 'cote', 'chaude', 'possibilite', 'plusieurs', 'attraction', 'nombreux', 'restaurant', 'carrefour', 'express', 'achats']","['pet', 'week', 'end', 'famill', 'grand', 'bien', 'agenc', 'manqu', 'cot', 'bien', 'realis', 'n av', 'install', 'matin', 'gross', 'surpris', 'trois', 'petit', 'terrasse cot', 'aquamundo', 'symp', 'cot', 'chaud', 'possibilit', 'plusieur', 'attract', 'nombreux', 'restaur', 'carrefour', 'express', 'achat']"
32,Center Parcs Le Bois aux Daims,25 janvier 2019,5,"Très bon établissement pour se reposer mais les prix en interne sont un peu trop élevés, et le lit bébé n'était pas prêt à notre arrivée. (Pas de draps)Et lors de notre réservation, envoi abusif de réclamation d'un paiement sur un séjour que nous avons du annulé pour changement de date.",fr,bon, janvier 2019,"['bon', 'etablissement', 'reposer', 'prix', 'interne', 'eleves', 'lit', 'bebe', 'n etait', 'pret', 'arrivee', 'draps', 'lors', 'reservation', 'envoi', 'abusif', 'reclamation', 'd un', 'paiement', 'annule', 'changement', 'date']","['bon', 'etablissement', 'reposer', 'prix', 'interne', 'eleves', 'light', 'bebe', 'n etait', 'pret', 'arrivee', 'draps', 'lors', 'reservation', 'envoi', 'abusif', 'reclamation', 'd un', 'paiement', 'annule', 'changement', 'date']","['bon', 'etabl', 'repos', 'prix', 'intern', 'elev', 'lit', 'beb', 'n et', 'pret', 'arrive', 'drap', 'lor', 'reserv', 'envoi', 'abus', 'reclam', 'd un', 'pai', 'annul', 'chang', 'dat']"
